Entity,Code,Year,,"Indicator:Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol) - Beverage Types:Beer (litres of pure alcohol)"
Malaysia,MYS,2013,Malaysia_2013,0.4
Malaysia,MYS,2014,Malaysia_2014,0.39
Maldives,MDV,2000,Maldives_2000,0.5
Maldives,MDV,2001,Maldives_2001,0.44
Maldives,MDV,2002,Maldives_2002,0.42
Maldives,MDV,2003,Maldives_2003,0.48
Maldives,MDV,2004,Maldives_2004,0.56
Maldives,MDV,2005,Maldives_2005,0.4
Maldives,MDV,2006,Maldives_2006,0.53
Maldives,MDV,2007,Maldives_2007,0.56
Maldives,MDV,2008,Maldives_2008,0.54
Maldives,MDV,2009,Maldives_2009,0.46
Maldives,MDV,2010,Maldives_2010,0.5
Maldives,MDV,2011,Maldives_2011,0.5
Mali,MLI,1961,Mali_1961,0.01
Mali,MLI,1962,Mali_1962,0.01
Mali,MLI,1963,Mali_1963,0.01
Mali,MLI,1964,Mali_1964,0.01
Mali,MLI,1965,Mali_1965,0.01
Mali,MLI,1966,Mali_1966,0.01
Mali,MLI,1967,Mali_1967,0.01
Mali,MLI,1968,Mali_1968,0.01
Mali,MLI,1969,Mali_1969,0.01
Mali,MLI,1970,Mali_1970,0.03
Mali,MLI,1971,Mali_1971,0.02
Mali,MLI,1972,Mali_1972,0.03
Mali,MLI,1973,Mali_1973,0.03
Mali,MLI,1974,Mali_1974,0.03
Mali,MLI,1975,Mali_1975,0.03
Mali,MLI,1976,Mali_1976,0.02
Mali,MLI,1977,Mali_1977,0.04
Mali,MLI,1978,Mali_1978,0.03
Mali,MLI,1979,Mali_1979,0.01
Mali,MLI,1980,Mali_1980,0.02
Mali,MLI,1981,Mali_1981,0.03
Mali,MLI,1982,Mali_1982,0.03
Mali,MLI,1983,Mali_1983,0.02
Mali,MLI,1984,Mali_1984,0.01
Mali,MLI,1985,Mali_1985,0.01
Mali,MLI,1986,Mali_1986,0.01
Mali,MLI,1987,Mali_1987,0.01
Mali,MLI,1988,Mali_1988,0.01
Mali,MLI,1989,Mali_1989,0.01
Mali,MLI,1990,Mali_1990,0.01
Mali,MLI,1991,Mali_1991,0.02
Mali,MLI,1992,Mali_1992,0.02
Mali,MLI,1993,Mali_1993,0.01
Mali,MLI,1994,Mali_1994,0.01
Mali,MLI,1995,Mali_1995,0.01
Mali,MLI,1996,Mali_1996,0
Mali,MLI,1997,Mali_1997,0
Mali,MLI,1998,Mali_1998,0
Mali,MLI,1999,Mali_1999,0
Mali,MLI,2000,Mali_2000,0.07
Mali,MLI,2001,Mali_2001,0.07
Mali,MLI,2002,Mali_2002,0.07
Mali,MLI,2003,Mali_2003,0.07
Mali,MLI,2004,Mali_2004,0.07
Mali,MLI,2005,Mali_2005,0.07
Mali,MLI,2006,Mali_2006,0.07
Mali,MLI,2007,Mali_2007,0.07
Mali,MLI,2008,Mali_2008,0.07
Mali,MLI,2009,Mali_2009,0.08
Mali,MLI,2010,Mali_2010,0.08
Mali,MLI,2011,Mali_2011,0.08
Malta,MLT,1961,Malta_1961,0.91
Malta,MLT,1962,Malta_1962,0.9
Malta,MLT,1963,Malta_1963,1.05
Malta,MLT,1964,Malta_1964,0.89
Malta,MLT,1965,Malta_1965,1.16
Malta,MLT,1966,Malta_1966,1.12
Malta,MLT,1967,Malta_1967,1.36
Malta,MLT,1968,Malta_1968,1.29
Malta,MLT,1969,Malta_1969,1.52
Malta,MLT,1970,Malta_1970,1.47
Malta,MLT,1971,Malta_1971,1.59
Malta,MLT,1972,Malta_1972,1.52
Malta,MLT,1973,Malta_1973,1.68
Malta,MLT,1974,Malta_1974,1.6
Malta,MLT,1975,Malta_1975,1.88
Malta,MLT,1976,Malta_1976,1.9
Malta,MLT,1977,Malta_1977,1.88
Malta,MLT,1978,Malta_1978,1.84
Malta,MLT,1979,Malta_1979,1.87
Malta,MLT,1980,Malta_1980,1.97
Malta,MLT,1981,Malta_1981,2.25
Malta,MLT,1982,Malta_1982,2.13
Malta,MLT,1983,Malta_1983,1.84
Malta,MLT,1984,Malta_1984,2.03
Malta,MLT,1985,Malta_1985,1.95
Malta,MLT,1986,Malta_1986,1.78
Malta,MLT,1987,Malta_1987,2.36
Malta,MLT,1988,Malta_1988,3.09
Malta,MLT,1989,Malta_1989,3.08
Malta,MLT,1990,Malta_1990,3.07
Malta,MLT,1991,Malta_1991,3.03
Malta,MLT,1992,Malta_1992,3.02
Malta,MLT,1993,Malta_1993,3.01
Malta,MLT,1994,Malta_1994,3
Malta,MLT,1995,Malta_1995,2.89
Malta,MLT,1996,Malta_1996,2.92
Malta,MLT,1997,Malta_1997,2.68
Malta,MLT,1998,Malta_1998,2.59
Malta,MLT,1999,Malta_1999,2.7
Malta,MLT,2000,Malta_2000,2.83
Malta,MLT,2001,Malta_2001,2.72
Malta,MLT,2002,Malta_2002,2.61
Malta,MLT,2003,Malta_2003,1.83
Malta,MLT,2004,Malta_2004,1.86
Malta,MLT,2005,Malta_2005,1.7
Malta,MLT,2006,Malta_2006,2.15
Malta,MLT,2007,Malta_2007,2.37
Malta,MLT,2008,Malta_2008,2.66
Malta,MLT,2009,Malta_2009,2.71
Malta,MLT,2010,Malta_2010,2.89
Malta,MLT,2011,Malta_2011,2.58
Malta,MLT,2012,Malta_2012,3.07
Malta,MLT,2013,Malta_2013,2.9
Malta,MLT,2014,Malta_2014,2.88
Mauritania,MRT,1961,Mauritania_1961,0.04
Mauritania,MRT,1962,Mauritania_1962,0.04
Mauritania,MRT,1963,Mauritania_1963,0.04
Mauritania,MRT,1964,Mauritania_1964,0.03
Mauritania,MRT,1965,Mauritania_1965,0.03
Mauritania,MRT,1966,Mauritania_1966,0.02
Mauritania,MRT,1967,Mauritania_1967,0.03
Mauritania,MRT,1968,Mauritania_1968,0.02
Mauritania,MRT,1969,Mauritania_1969,0.02
Mauritania,MRT,1970,Mauritania_1970,0.03
Mauritania,MRT,1971,Mauritania_1971,0.02
Mauritania,MRT,1972,Mauritania_1972,0.02
Mauritania,MRT,1973,Mauritania_1973,0.02
Mauritania,MRT,1974,Mauritania_1974,0.02
Mauritania,MRT,1975,Mauritania_1975,0.02
Mauritania,MRT,1976,Mauritania_1976,0.03
Mauritania,MRT,1977,Mauritania_1977,0.02
Mauritania,MRT,1978,Mauritania_1978,0.04
Mauritania,MRT,1979,Mauritania_1979,0.02
Mauritania,MRT,1980,Mauritania_1980,0.03
Mauritania,MRT,1981,Mauritania_1981,0.01
Mauritania,MRT,1982,Mauritania_1982,0.01
Mauritania,MRT,1983,Mauritania_1983,0.01
Mauritania,MRT,1984,Mauritania_1984,0.01
Mauritania,MRT,1985,Mauritania_1985,0.01
Mauritania,MRT,1986,Mauritania_1986,0
Mauritania,MRT,1987,Mauritania_1987,0
Mauritania,MRT,1988,Mauritania_1988,0
Mauritania,MRT,1989,Mauritania_1989,0
Mauritania,MRT,1990,Mauritania_1990,0.01
Mauritania,MRT,1991,Mauritania_1991,0.01
Mauritania,MRT,1992,Mauritania_1992,0
Mauritania,MRT,1993,Mauritania_1993,0
Mauritania,MRT,1994,Mauritania_1994,0
Mauritania,MRT,1995,Mauritania_1995,0
Mauritania,MRT,1996,Mauritania_1996,0
Mauritania,MRT,1997,Mauritania_1997,0
Mauritania,MRT,1998,Mauritania_1998,0
Mauritania,MRT,1999,Mauritania_1999,0
Mauritania,MRT,2000,Mauritania_2000,0
Mauritania,MRT,2001,Mauritania_2001,0
Mauritania,MRT,2002,Mauritania_2002,0
Mauritania,MRT,2003,Mauritania_2003,0
Mauritania,MRT,2004,Mauritania_2004,0
Mauritania,MRT,2005,Mauritania_2005,0
Mauritania,MRT,2006,Mauritania_2006,0
Mauritania,MRT,2007,Mauritania_2007,0
Mauritania,MRT,2008,Mauritania_2008,0
Mauritania,MRT,2009,Mauritania_2009,0
Mauritania,MRT,2010,Mauritania_2010,0
Mauritania,MRT,2011,Mauritania_2011,0
Mauritius,MUS,1961,Mauritius_1961,0.76
Mauritius,MUS,1962,Mauritius_1962,0.77
Mauritius,MUS,1963,Mauritius_1963,0.7
Mauritius,MUS,1964,Mauritius_1964,0.69
Mauritius,MUS,1965,Mauritius_1965,0.56
Mauritius,MUS,1966,Mauritius_1966,0.57
Mauritius,MUS,1967,Mauritius_1967,0.61
Mauritius,MUS,1968,Mauritius_1968,0.53
Mauritius,MUS,1969,Mauritius_1969,0.47
Mauritius,MUS,1970,Mauritius_1970,0.49
Mauritius,MUS,1971,Mauritius_1971,0.55
Mauritius,MUS,1972,Mauritius_1972,0.66
Mauritius,MUS,1973,Mauritius_1973,0.7
Mauritius,MUS,1974,Mauritius_1974,0.85
Mauritius,MUS,1975,Mauritius_1975,0.98
Mauritius,MUS,1976,Mauritius_1976,1.08
Mauritius,MUS,1977,Mauritius_1977,1.23
Mauritius,MUS,1978,Mauritius_1978,1.14
Mauritius,MUS,1979,Mauritius_1979,1.02
Mauritius,MUS,1980,Mauritius_1980,0.99
Mauritius,MUS,1981,Mauritius_1981,0.93
Mauritius,MUS,1982,Mauritius_1982,0.97
Mauritius,MUS,1983,Mauritius_1983,1.02
Mauritius,MUS,1984,Mauritius_1984,1.02
Mauritius,MUS,1985,Mauritius_1985,1.12
Mauritius,MUS,1986,Mauritius_1986,1.19
Mauritius,MUS,1987,Mauritius_1987,1.57
Mauritius,MUS,1988,Mauritius_1988,1.64
Mauritius,MUS,1989,Mauritius_1989,1.6
Mauritius,MUS,1990,Mauritius_1990,1.86
Mauritius,MUS,1991,Mauritius_1991,1.98
Mauritius,MUS,1992,Mauritius_1992,1.9
Mauritius,MUS,1993,Mauritius_1993,1.86
Mauritius,MUS,1994,Mauritius_1994,1.77
Mauritius,MUS,1995,Mauritius_1995,1.9
Mauritius,MUS,1996,Mauritius_1996,1.92
Mauritius,MUS,1997,Mauritius_1997,2.06
Mauritius,MUS,1998,Mauritius_1998,2.16
Mauritius,MUS,1999,Mauritius_1999,2.19
Mauritius,MUS,2000,Mauritius_2000,2.21
Mauritius,MUS,2001,Mauritius_2001,2.15
Mauritius,MUS,2002,Mauritius_2002,1.92
Mauritius,MUS,2003,Mauritius_2003,2
Mauritius,MUS,2004,Mauritius_2004,1.99
Mauritius,MUS,2005,Mauritius_2005,1.96
Mauritius,MUS,2006,Mauritius_2006,1.81
Mauritius,MUS,2007,Mauritius_2007,1.79
Mauritius,MUS,2008,Mauritius_2008,1.57
Mauritius,MUS,2009,Mauritius_2009,1.98
Mauritius,MUS,2010,Mauritius_2010,1.81
Mauritius,MUS,2011,Mauritius_2011,1.85
Mexico,MEX,1961,Mexico_1961,1.84
Mexico,MEX,1962,Mexico_1962,1.78
Mexico,MEX,1963,Mexico_1963,1.74
Mexico,MEX,1964,Mexico_1964,2.04
Mexico,MEX,1965,Mexico_1965,2.14
Mexico,MEX,1966,Mexico_1966,2.18
Mexico,MEX,1967,Mexico_1967,2.23
Mexico,MEX,1968,Mexico_1968,2.21
Mexico,MEX,1969,Mexico_1969,2.33
Mexico,MEX,1970,Mexico_1970,2.36
Mexico,MEX,1971,Mexico_1971,2.04
Mexico,MEX,1972,Mexico_1972,2.34
Mexico,MEX,1973,Mexico_1973,2.61
Mexico,MEX,1974,Mexico_1974,2.89
Mexico,MEX,1975,Mexico_1975,2.78
Mexico,MEX,1976,Mexico_1976,2.68
Mexico,MEX,1977,Mexico_1977,2.86
Mexico,MEX,1978,Mexico_1978,2.89
Mexico,MEX,1979,Mexico_1979,3.15
Mexico,MEX,1980,Mexico_1980,3.21
Mexico,MEX,1981,Mexico_1981,3.32
Mexico,MEX,1982,Mexico_1982,3.17
Mexico,MEX,1983,Mexico_1983,2.71
Mexico,MEX,1984,Mexico_1984,2.68
Mexico,MEX,1985,Mexico_1985,2.8
Mexico,MEX,1986,Mexico_1986,2.97
Mexico,MEX,1987,Mexico_1987,3.05
Mexico,MEX,1988,Mexico_1988,3.16
Mexico,MEX,1989,Mexico_1989,3.57
Mexico,MEX,1990,Mexico_1990,3.51
Mexico,MEX,1991,Mexico_1991,3.56
Mexico,MEX,1992,Mexico_1992,3.75
Mexico,MEX,1993,Mexico_1993,3.99
Mexico,MEX,1994,Mexico_1994,3.91
Mexico,MEX,1995,Mexico_1995,3.96
Mexico,MEX,1996,Mexico_1996,4.13
Mexico,MEX,1997,Mexico_1997,3.69
Mexico,MEX,1998,Mexico_1998,3.73
Mexico,MEX,1999,Mexico_1999,3.79
Mexico,MEX,2000,Mexico_2000,3.67
Mexico,MEX,2001,Mexico_2001,3.65
Mexico,MEX,2002,Mexico_2002,3.6
Mexico,MEX,2003,Mexico_2003,3.68
Mexico,MEX,2004,Mexico_2004,3.71
Mexico,MEX,2005,Mexico_2005,3.81
Mexico,MEX,2006,Mexico_2006,3.94
Mexico,MEX,2007,Mexico_2007,4.09
Mexico,MEX,2008,Mexico_2008,4.09
Mexico,MEX,2009,Mexico_2009,4.04
Mexico,MEX,2010,Mexico_2010,3.92
Mexico,MEX,2011,Mexico_2011,4
Mexico,MEX,2012,Mexico_2012,4
Mexico,MEX,2013,Mexico_2013,3.85
Mexico,MEX,2014,Mexico_2014,3.87
Micronesia (country),FSM,1961,Micronesia (country)_1961,0
Micronesia (country),FSM,1962,Micronesia (country)_1962,0
Micronesia (country),FSM,1963,Micronesia (country)_1963,0
Micronesia (country),FSM,1964,Micronesia (country)_1964,0
Micronesia (country),FSM,1965,Micronesia (country)_1965,0
Micronesia (country),FSM,1966,Micronesia (country)_1966,0
Micronesia (country),FSM,1967,Micronesia (country)_1967,0
Micronesia (country),FSM,1968,Micronesia (country)_1968,0
Micronesia (country),FSM,1969,Micronesia (country)_1969,0
Micronesia (country),FSM,1970,Micronesia (country)_1970,0
Micronesia (country),FSM,1971,Micronesia (country)_1971,0
Micronesia (country),FSM,1972,Micronesia (country)_1972,0
Micronesia (country),FSM,1973,Micronesia (country)_1973,0
Micronesia (country),FSM,1974,Micronesia (country)_1974,0
Micronesia (country),FSM,1975,Micronesia (country)_1975,0
Micronesia (country),FSM,1976,Micronesia (country)_1976,0
Micronesia (country),FSM,1977,Micronesia (country)_1977,0
Micronesia (country),FSM,1978,Micronesia (country)_1978,0
Micronesia (country),FSM,1979,Micronesia (country)_1979,0
Micronesia (country),FSM,1980,Micronesia (country)_1980,0
Micronesia (country),FSM,1981,Micronesia (country)_1981,0
Micronesia (country),FSM,1982,Micronesia (country)_1982,0
Micronesia (country),FSM,1983,Micronesia (country)_1983,0
Micronesia (country),FSM,1984,Micronesia (country)_1984,0
Micronesia (country),FSM,1985,Micronesia (country)_1985,0
Micronesia (country),FSM,1986,Micronesia (country)_1986,0
Micronesia (country),FSM,1987,Micronesia (country)_1987,0
Micronesia (country),FSM,1988,Micronesia (country)_1988,0
Micronesia (country),FSM,1989,Micronesia (country)_1989,0
Micronesia (country),FSM,1990,Micronesia (country)_1990,0
Micronesia (country),FSM,1991,Micronesia (country)_1991,0
Micronesia (country),FSM,1992,Micronesia (country)_1992,0
Micronesia (country),FSM,1993,Micronesia (country)_1993,0
Micronesia (country),FSM,1994,Micronesia (country)_1994,0
Micronesia (country),FSM,1995,Micronesia (country)_1995,3.71
Micronesia (country),FSM,1996,Micronesia (country)_1996,3.65
Micronesia (country),FSM,1997,Micronesia (country)_1997,3.61
Micronesia (country),FSM,1998,Micronesia (country)_1998,3.58
Micronesia (country),FSM,1999,Micronesia (country)_1999,3.54
Micronesia (country),FSM,2000,Micronesia (country)_2000,2.14
Micronesia (country),FSM,2001,Micronesia (country)_2001,2.74
Micronesia (country),FSM,2002,Micronesia (country)_2002,2.67
Micronesia (country),FSM,2003,Micronesia (country)_2003,3.04
Micronesia (country),FSM,2004,Micronesia (country)_2004,1.69
Micronesia (country),FSM,2005,Micronesia (country)_2005,1.49
Micronesia (country),FSM,2006,Micronesia (country)_2006,0.71
Micronesia (country),FSM,2007,Micronesia (country)_2007,0.72
Micronesia (country),FSM,2008,Micronesia (country)_2008,1.03
Micronesia (country),FSM,2009,Micronesia (country)_2009,1.18
Micronesia (country),FSM,2010,Micronesia (country)_2010,0.86
Micronesia (country),FSM,2011,Micronesia (country)_2011,0.9
Micronesia (country),FSM,2012,Micronesia (country)_2012,1.03
Micronesia (country),FSM,2013,Micronesia (country)_2013,0.89
Micronesia (country),FSM,2014,Micronesia (country)_2014,0.92
Moldova,MDA,1992,Moldova_1992,0.56
Moldova,MDA,1993,Moldova_1993,0.47
Moldova,MDA,1994,Moldova_1994,0.38
Moldova,MDA,1995,Moldova_1995,0.45
Moldova,MDA,1996,Moldova_1996,0.36
Moldova,MDA,1997,Moldova_1997,0.38
Moldova,MDA,1998,Moldova_1998,0.44
Moldova,MDA,1999,Moldova_1999,0.31
Moldova,MDA,2000,Moldova_2000,0.48
Moldova,MDA,2001,Moldova_2001,0.64
Moldova,MDA,2002,Moldova_2002,0.86
Moldova,MDA,2003,Moldova_2003,1.08
Moldova,MDA,2004,Moldova_2004,1.39
Moldova,MDA,2005,Moldova_2005,1.61
Moldova,MDA,2006,Moldova_2006,1.88
Moldova,MDA,2007,Moldova_2007,2.16
Moldova,MDA,2008,Moldova_2008,2.22
Moldova,MDA,2009,Moldova_2009,1.83
Moldova,MDA,2010,Moldova_2010,1.89
Moldova,MDA,2011,Moldova_2011,2.11
Moldova,MDA,2012,Moldova_2012,2.28
Moldova,MDA,2013,Moldova_2013,2.1
Moldova,MDA,2014,Moldova_2014,1.92
Mongolia,MNG,1961,Mongolia_1961,0.14
Mongolia,MNG,1962,Mongolia_1962,0.14
Mongolia,MNG,1963,Mongolia_1963,0.15
Mongolia,MNG,1964,Mongolia_1964,0.13
Mongolia,MNG,1965,Mongolia_1965,0.12
Mongolia,MNG,1966,Mongolia_1966,0.13
Mongolia,MNG,1967,Mongolia_1967,0.12
Mongolia,MNG,1968,Mongolia_1968,0.13
Mongolia,MNG,1969,Mongolia_1969,0.13
Mongolia,MNG,1970,Mongolia_1970,0.11
Mongolia,MNG,1971,Mongolia_1971,0.11
Mongolia,MNG,1972,Mongolia_1972,0.12
Mongolia,MNG,1973,Mongolia_1973,0.29
Mongolia,MNG,1974,Mongolia_1974,0.39
Mongolia,MNG,1975,Mongolia_1975,0.4
Mongolia,MNG,1976,Mongolia_1976,0.41
Mongolia,MNG,1977,Mongolia_1977,0.41
Mongolia,MNG,1978,Mongolia_1978,0.41
Mongolia,MNG,1979,Mongolia_1979,0.44
Mongolia,MNG,1980,Mongolia_1980,0.47
Mongolia,MNG,1981,Mongolia_1981,0.49
Mongolia,MNG,1982,Mongolia_1982,0.42
Mongolia,MNG,1983,Mongolia_1983,0.4
Mongolia,MNG,1984,Mongolia_1984,0.41
Mongolia,MNG,1985,Mongolia_1985,0.36
Mongolia,MNG,1986,Mongolia_1986,0.26
Mongolia,MNG,1987,Mongolia_1987,0.19
Mongolia,MNG,1988,Mongolia_1988,0.18
Mongolia,MNG,1989,Mongolia_1989,0.24
Mongolia,MNG,1990,Mongolia_1990,0.24
Mongolia,MNG,1991,Mongolia_1991,0.1
Mongolia,MNG,1992,Mongolia_1992,0.11
Mongolia,MNG,1993,Mongolia_1993,0.14
Mongolia,MNG,1994,Mongolia_1994,0.28
Mongolia,MNG,1995,Mongolia_1995,0.16
Mongolia,MNG,1996,Mongolia_1996,0.13
Mongolia,MNG,1997,Mongolia_1997,0.37
Mongolia,MNG,1998,Mongolia_1998,0.59
Mongolia,MNG,1999,Mongolia_1999,0.35
Mongolia,MNG,2000,Mongolia_2000,0.61
Mongolia,MNG,2001,Mongolia_2001,0.53
Mongolia,MNG,2002,Mongolia_2002,0.51
Mongolia,MNG,2003,Mongolia_2003,0.13
Mongolia,MNG,2004,Mongolia_2004,0.53
Mongolia,MNG,2005,Mongolia_2005,0.3
Mongolia,MNG,2006,Mongolia_2006,0.5
Mongolia,MNG,2007,Mongolia_2007,0.9
Mongolia,MNG,2008,Mongolia_2008,0.9
Mongolia,MNG,2009,Mongolia_2009,1.1
Mongolia,MNG,2010,Mongolia_2010,1.6
Montenegro,MNE,2006,Montenegro_2006,0.02
Montenegro,MNE,2007,Montenegro_2007,0.48
Montenegro,MNE,2008,Montenegro_2008,0.7
Montenegro,MNE,2009,Montenegro_2009,0.7
Montenegro,MNE,2010,Montenegro_2010,0.73
Montenegro,MNE,2011,Montenegro_2011,0.72
Morocco,MAR,1961,Morocco_1961,0.33
Morocco,MAR,1962,Morocco_1962,0.25
Morocco,MAR,1963,Morocco_1963,0.22
Morocco,MAR,1964,Morocco_1964,0.29
Morocco,MAR,1965,Morocco_1965,0.25
Morocco,MAR,1966,Morocco_1966,0.3
Morocco,MAR,1967,Morocco_1967,0.27
Morocco,MAR,1968,Morocco_1968,0.25
Morocco,MAR,1969,Morocco_1969,0.3
Morocco,MAR,1970,Morocco_1970,0.35
Morocco,MAR,1971,Morocco_1971,0.32
Morocco,MAR,1972,Morocco_1972,0.32
Morocco,MAR,1973,Morocco_1973,0.34
Morocco,MAR,1974,Morocco_1974,0.31
Morocco,MAR,1975,Morocco_1975,0.34
Morocco,MAR,1976,Morocco_1976,0.31
Morocco,MAR,1977,Morocco_1977,0.35
Morocco,MAR,1978,Morocco_1978,0.3
Morocco,MAR,1979,Morocco_1979,0.29
Morocco,MAR,1980,Morocco_1980,0.32
Morocco,MAR,1981,Morocco_1981,0.43
Morocco,MAR,1982,Morocco_1982,0.29
Morocco,MAR,1983,Morocco_1983,0.26
Morocco,MAR,1984,Morocco_1984,0.27
Morocco,MAR,1985,Morocco_1985,0.27
Morocco,MAR,1986,Morocco_1986,0.35
Morocco,MAR,1987,Morocco_1987,0.4
Morocco,MAR,1988,Morocco_1988,0.39
Morocco,MAR,1989,Morocco_1989,0.33
Morocco,MAR,1990,Morocco_1990,0.29
Morocco,MAR,1991,Morocco_1991,0.38
Morocco,MAR,1992,Morocco_1992,0.42
Morocco,MAR,1993,Morocco_1993,0.28
Morocco,MAR,1994,Morocco_1994,0.33
Morocco,MAR,1995,Morocco_1995,0.37
Morocco,MAR,1996,Morocco_1996,0.29
Morocco,MAR,1997,Morocco_1997,0.2
Morocco,MAR,1998,Morocco_1998,0.37
Morocco,MAR,1999,Morocco_1999,0.29
Morocco,MAR,2000,Morocco_2000,0.21
Morocco,MAR,2001,Morocco_2001,0.23
Morocco,MAR,2002,Morocco_2002,0.24
Morocco,MAR,2003,Morocco_2003,0.22
Morocco,MAR,2004,Morocco_2004,0.23
Morocco,MAR,2005,Morocco_2005,0.23
Morocco,MAR,2006,Morocco_2006,0.22
Morocco,MAR,2007,Morocco_2007,0.22
Morocco,MAR,2008,Morocco_2008,0.24
Morocco,MAR,2009,Morocco_2009,0.23
Morocco,MAR,2010,Morocco_2010,0.2
Morocco,MAR,2011,Morocco_2011,0.19
Morocco,MAR,2012,Morocco_2012,0.18
Morocco,MAR,2013,Morocco_2013,0.18
Morocco,MAR,2014,Morocco_2014,0.16
Mozambique,MOZ,1961,Mozambique_1961,0.15
Mozambique,MOZ,1962,Mozambique_1962,0.16
Mozambique,MOZ,1963,Mozambique_1963,0.18
Mozambique,MOZ,1964,Mozambique_1964,0.23
Mozambique,MOZ,1965,Mozambique_1965,0.2
Mozambique,MOZ,1966,Mozambique_1966,0.23
Mozambique,MOZ,1967,Mozambique_1967,0.25
Mozambique,MOZ,1968,Mozambique_1968,0.29
Mozambique,MOZ,1969,Mozambique_1969,0.36
Mozambique,MOZ,1970,Mozambique_1970,0.42
Mozambique,MOZ,1971,Mozambique_1971,0.47
Mozambique,MOZ,1972,Mozambique_1972,0.56
Mozambique,MOZ,1973,Mozambique_1973,0.67
Mozambique,MOZ,1974,Mozambique_1974,0.64
Mozambique,MOZ,1975,Mozambique_1975,0.47
Mozambique,MOZ,1976,Mozambique_1976,0.43
Mozambique,MOZ,1977,Mozambique_1977,0.34
Mozambique,MOZ,1978,Mozambique_1978,0.32
Mozambique,MOZ,1979,Mozambique_1979,0.32
Mozambique,MOZ,1980,Mozambique_1980,0.41
Mozambique,MOZ,1981,Mozambique_1981,0.39
Mozambique,MOZ,1982,Mozambique_1982,0.19
Mozambique,MOZ,1983,Mozambique_1983,0.18
Mozambique,MOZ,1984,Mozambique_1984,0.12
Mozambique,MOZ,1985,Mozambique_1985,0.1
Mozambique,MOZ,1986,Mozambique_1986,0.18
Mozambique,MOZ,1987,Mozambique_1987,0.11
Mozambique,MOZ,1988,Mozambique_1988,0.09
Mozambique,MOZ,1989,Mozambique_1989,0.19
Mozambique,MOZ,1990,Mozambique_1990,0.25
Mozambique,MOZ,1991,Mozambique_1991,0.36
Mozambique,MOZ,1992,Mozambique_1992,0.24
Mozambique,MOZ,1993,Mozambique_1993,0.22
Mozambique,MOZ,1994,Mozambique_1994,0.28
Mozambique,MOZ,1995,Mozambique_1995,0.39
Mozambique,MOZ,1996,Mozambique_1996,0.33
Mozambique,MOZ,1997,Mozambique_1997,0.23
Mozambique,MOZ,1998,Mozambique_1998,0.29
Mozambique,MOZ,1999,Mozambique_1999,0.32
Mozambique,MOZ,2000,Mozambique_2000,0.52
Mozambique,MOZ,2001,Mozambique_2001,0.5
Mozambique,MOZ,2002,Mozambique_2002,0.43
Mozambique,MOZ,2003,Mozambique_2003,0.45
Mozambique,MOZ,2004,Mozambique_2004,0.49
Mozambique,MOZ,2005,Mozambique_2005,0.51
Mozambique,MOZ,2006,Mozambique_2006,0.51
Mozambique,MOZ,2007,Mozambique_2007,0.55
Mozambique,MOZ,2008,Mozambique_2008,0.59
Mozambique,MOZ,2009,Mozambique_2009,0.57
Mozambique,MOZ,2010,Mozambique_2010,0.61
Mozambique,MOZ,2011,Mozambique_2011,0.69
Mozambique,MOZ,2012,Mozambique_2012,0.73
Mozambique,MOZ,2013,Mozambique_2013,0.75
Myanmar,MMR,1961,Myanmar_1961,0.01
Myanmar,MMR,1962,Myanmar_1962,0.01
Myanmar,MMR,1963,Myanmar_1963,0.01
Myanmar,MMR,1964,Myanmar_1964,0.01
Myanmar,MMR,1965,Myanmar_1965,0.01
Myanmar,MMR,1966,Myanmar_1966,0.01
Myanmar,MMR,1967,Myanmar_1967,0.01
Myanmar,MMR,1968,Myanmar_1968,0.01
Myanmar,MMR,1969,Myanmar_1969,0.01
Myanmar,MMR,1970,Myanmar_1970,0.01
Myanmar,MMR,1971,Myanmar_1971,0.01
Myanmar,MMR,1972,Myanmar_1972,0.01
Myanmar,MMR,1973,Myanmar_1973,0.01
Myanmar,MMR,1974,Myanmar_1974,0.01
Myanmar,MMR,1975,Myanmar_1975,0.01
Myanmar,MMR,1976,Myanmar_1976,0.01
Myanmar,MMR,1977,Myanmar_1977,0.01
Myanmar,MMR,1978,Myanmar_1978,0.01
Myanmar,MMR,1979,Myanmar_1979,0.01
Myanmar,MMR,1980,Myanmar_1980,0.01
Myanmar,MMR,1981,Myanmar_1981,0.01
Myanmar,MMR,1982,Myanmar_1982,0.01
Myanmar,MMR,1983,Myanmar_1983,0.01
Myanmar,MMR,1984,Myanmar_1984,0.01
Myanmar,MMR,1985,Myanmar_1985,0.01
Myanmar,MMR,1986,Myanmar_1986,0.01
Myanmar,MMR,1987,Myanmar_1987,0
Myanmar,MMR,1988,Myanmar_1988,0.01
Myanmar,MMR,1989,Myanmar_1989,0.02
Myanmar,MMR,1990,Myanmar_1990,0.01
Myanmar,MMR,1991,Myanmar_1991,0.01
Myanmar,MMR,1992,Myanmar_1992,0.01
Myanmar,MMR,1993,Myanmar_1993,0.02
Myanmar,MMR,1994,Myanmar_1994,0.03
Myanmar,MMR,1995,Myanmar_1995,0.05
Myanmar,MMR,1996,Myanmar_1996,0.04
Myanmar,MMR,1997,Myanmar_1997,0.03
Myanmar,MMR,1998,Myanmar_1998,0.03
Myanmar,MMR,1999,Myanmar_1999,0.03
Myanmar,MMR,2000,Myanmar_2000,0.1
